"export-world data (NetLogo 5.3.1)"
"Pac-Man Level Editor.nlogo"
"01/28/2020 18:04:00:560 +0100"

"RANDOM STATE"
"0 0 -1727483681 301 0.0 false -1893304959 -1186829230 1074959286 1979778244 -1011441198 546737960 1431518356 1749793328 1959191128 -1569014333 -947050980 1997180109 300044590 -1749420844 94375602 1299038183 1774404049 793585973 -663578798 -1083359305 -1157316523 -859486890 309833937 1745719842 85904162 -1942690086 1274218631 -1646669916 -1530060140 72894957 -491324362 -1087460801 -414531906 -1344563411 -1312352804 2113861605 -1893669662 95375638 -1350816719 616494428 940738313 743999367 -1300790309 133207188 321749544 1283611213 1284393805 -719498942 828429870 -125922245 94320927 1499307042 68764348 94498892 557661065 -1570415778 1616836702 -136053956 90351333 -569446416 -1581148563 -485777176 -92594138 -998213508 -584673285 1670975897 730278362 -633577698 225839022 1875128385 1408677624 1150878638 1493170699 2079213508 -1833772282 1953360393 1259246664 2048972727 -764733329 -40844571 991632485 1303090278 851906032 675081952 -539452231 265119982 -1423933153 -359574620 -954103042 -1363806436 -340052989 1756217956 121916312 -425377674 1705499540 -1950681051 1675604804 2124314157 307833765 1295704007 798663857 -361543825 1399920495 -263961539 46033621 1083459505 1021105099 58681428 -1331076240 -495852451 -1421548122 -1616096453 -70912928 1206404460 1075290139 -934818304 1528608846 1442890352 718730566 -163049934 2046686559 581955990 238763337 665330973 591388086 990827501 -1183618840 -454698474 -1732054375 249815944 1501427227 -833947247 -354223854 1026117406 221037882 836922320 -1012337267 -1667246945 -1126281201 -1712132576 159374028 264730834 -1892033562 1812510235 749502651 958402205 -1581461737 1401276354 -1576989710 -1127141402 797293707 -1331612732 2095592215 1357531778 -470660408 166655962 1161307521 -1576894991 2096835981 -141342209 -735608065 498331901 230525902 1139776583 525302588 -921999944 -1944009439 2016965048 1705990979 -457712230 -1154559681 261699146 -886846240 1917059240 -2116285545 625113421 -219082310 -1418074699 1562268802 1385570577 -1008199733 1529627200 163515448 -189005701 822584534 -1354173115 1086424833 -1514393876 -34675735 717271515 976942789 -1747525083 909110848 -77273675 1549643239 -2022040102 569699416 1846239683 1922405131 -702324819 -1517366038 -1076970429 195901027 1433509875 -623262453 1663234668 1771413401 -1193951644 1732049520 1954923015 -645541018 1761389463 -2128388908 -1767553497 1128018714 -186629476 1846712085 136592554 -653771077 1608889854 1108335596 -1497235072 837882774 -159241835 -669461748 -421319657 -1470934907 1906039115 -1961816554 -1266113348 -1670594661 1450804732 -333666190 -1371350240 -1581159528 -726269834 2000726786 -1461756945 -1959924488 1717754299 2068728900 -1772640929 -1123776329 1635323914 552484787 1991560040 2128214474 -747570100 1402194077 1232049619 -344486738 1676867708 -420731157 953411514 -177191414 133731975 685769540 647914470 1776825698 1449040503 9294851 -1755510561 -2081714146 1932536809 -79797300 333618767 -1953759083 -186384426 -1935821324 2018603209 1864105311 1354057757 762290360 -1001664076 -1298053271 -947523383 302314324 605602013 -1518391095 -1255018212 886153502 -1146123338 -655876584 -861171771 -87954044 545696658 -1077611800 -1801328726 -718359715 -1992251817 -108123230 1977022448 -711871119 -1399113496 -317863126 2030143551 -1475276322 1576168953 2080236035 1261784974 -1750607364 -1759019042 1663219094 -2051898634 -470010533 -1098167480 1425469951 390274070 945227232 384161040 -1088284648 -630023778 1839151478 -833213440 1111764242 963782384 642181768 -231163570 -176252591 1700872574 -221359031 -1329430642 1747085197 1733554685 -1893127219 1292635005 1664505370 838789170 -862817757 -459234326 527655771 1332804938 2035259821 -74616804 -987669359 301752149 127286056 -735450517 -378385448 -1088241710 -1856787622 -1023318868 -1215878483 -1629111339 -655643871 -1158697301 -939662265 -554583453 -634138841 -487277420 312219239 -1453757276 -903114982 471399731 -1247119316 304763667 -921225498 1675310250 773436360 -1401547626 189997701 563144855 -335556349 1066645031 331375420 -196122038 -1920919389 2105483673 -494531903 -1409166131 1027601485 -1655243178 1512735515 857802134 1693927176 -829357267 2057369152 -1558237592 -1529846464 1091993511 -1531563458 -22428849 -1003682989 1322296892 56303527 491883794 778928804 905906384 274848957 -1385450855 -554141329 -1926793023 -1999515053 129553174 1728802085 2127478033 1354614054 -377815183 -1204891211 411643437 -130026479 1084110581 -985839129 634507910 -1620032050 1823267941 193824230 -123843349 1220484672 -1894010843 2014617085 -1362220034 1636568763 -308260994 -1056423093 1436034906 506766864 -1677317509 1372394445 250227336 58933364 1457116859 448302102 1125992833 -1015184668 -86342800 -206033818 -1086592033 1310760387 -1084182749 1259135511 -1776144430 -673390646 -746909595 1294918230 -806230147 1814430977 449201375 1914289302 -1877729561 -1241063440 -468349773 1780639222 1481213209 709990638 67581407 716005966 1909937952 -487087628 -1607626327 -699856578 -1604469003 -318459853 -698141765 -1065985383 577276369 -19825762 -1789003245 1807462264 -382013426 -447413847 -2097884588 1860181699 762223884 -526525738 -1645245411 -350711466 -23050491 138651702 1062419787 120365677 777406853 -1845896830 1727301263 -660584269 -1476951203 1590397073 -1264404019 -416243564 171014830 651176583 -201745401 -2062309186 -786035047 1262663557 -454666288 747586923 -409125464 -1563308781 985978079 -513498722 1237630340 43527901 -578100971 -1686748076 -1626618146 258672426 715685505 1156818689 1407241686 1775239136 1074918613 807090159 -663638252 1447970083 -1068051646 1912794423 -1460843227 1031015039 -1616289127 537897522 1450539527 -738972685 -1184952721 42143519 197228240 1589383894 1330828233 1610680936 105393218 -2141985464 -140656055 -1937006539 1609631160 2060500134 1455530738 1935836088 701247273 941052235 1785449550 -239132584 174214027 -284770739 201597842 1620114349 632157119 602389142 -239435618 1032316171 1061563837 -1290890595 -1771224927 1690762789 -1726021825 -1450387874 904922983 1256055733 -1297482887 2134169478 643301361 -843500244 -641385923 -1113157837 793573786 -153390779 789119177 870719827 922593725 453775425 -1603749917 -530218145 -1347898785 -79911873 1922826379 2033135002 1127475461 -301494322 -1565213240 712633414 -221803941 328334603 489193524 -623552394 -1627598025 1686299740 -238174812 -1797126048 -249412443 -607284707 -890554898 1385541024 1677546041 -2045378153 -506102561 -1069797889 1521482972 -1359379170 1159061085 -1838359245 -715357538 -1101793590 -994668655 -935002720 1593923537 355423627 1735775313 508920955 2146963709 -2134489887 -709838428 -985165552 -6755477 698616546 -1000322415 1323295970 1751071313 -1891836207 -878154806 1568591640 -893509468 -612802922 -1162345588 -1890840012 1005466349 990477128 -811911310 846697695 -1879632240 1383007644 1295721005 986224818 310334730 1954582658 -1910091975"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","bonus-succ","difficoltà","livello","livello-superato?","morto?","punteggio","strumento","tempo-fuga","vite","vite-extra","which-fantasma"
"-10","10","-10","10","0","nobody","154","""NEITHER""","-1","0","0","1","false","false","0","""Toggle Power Pellet""","0","3","0","4"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","partenza","mangiato?","vitamina?","valore","countdown"
"0","[255 255 53]","0","0","-5","""pacman""","""""","9.9","{breed pacmans}","false","1","1","""up""","[10 10]",,,,
"1","[255 0 0]","0","0","3","""ghost""","""""","9.9","{breed fantasmi}","false","1","1","""up""","[10 9]","false",,,
"2","[66 255 255]","0","-1","1","""ghost""","""""","9.9","{breed fantasmi}","false","1","1","""up""","[10 8]","false",,,
"3","[255 127 255]","0","0","1","""ghost""","""""","9.9","{breed fantasmi}","false","1","1","""up""","[10 7]","false",,,
"4","[255 129 0]","0","1","1","""ghost""","""""","9.9","{breed fantasmi}","false","1","1","""up""","[10 6]","false",,,
"5","9.9","303","-8","9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"6","9.9","250","-8","8","""circle""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"true",,
"7","9.9","299","-8","7","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"8","9.9","172","-8","6","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"9","9.9","210","-8","5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"10","9.9","95","-7","5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"11","9.9","32","-6","5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"12","9.9","104","-5","5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"13","9.9","279","-5","4","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"14","9.9","237","8","9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"15","9.9","0","8","8","""circle""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"true",,
"16","9.9","126","8","7","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"17","9.9","291","8","6","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"18","9.9","25","8","5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"19","9.9","69","7","5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"20","9.9","101","6","5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"21","9.9","303","5","5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"22","9.9","126","5","4","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"23","9.9","180","-5","3","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"24","9.9","337","-5","2","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"25","9.9","15","-5","1","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"26","9.9","355","-5","0","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"27","9.9","314","-5","-1","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"28","9.9","275","-5","-2","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"29","9.9","105","-5","-3","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"30","9.9","318","-6","-3","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"31","9.9","106","-7","-3","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"32","9.9","52","-8","-3","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"33","9.9","279","-8","-4","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"34","9.9","150","-8","-5","""circle""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"true",,
"35","9.9","171","-7","-5","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"36","9.9","321","-7","-6","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"37","9.9","252","-7","-7","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"38","9.9","255","-8","-7","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"39","9.9","210","-8","-8","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"40","9.9","192","-8","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"41","9.9","350","-7","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"42","9.9","14","-6","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"43","9.9","77","-5","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"44","9.9","209","-4","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"45","9.9","45","-3","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"46","9.9","211","-2","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"47","9.9","44","-1","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"48","9.9","190","0","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"49","9.9","32","1","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"50","9.9","356","2","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"51","9.9","257","3","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"52","9.9","12","4","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"53","9.9","49","5","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"54","9.9","115","6","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"55","9.9","150","7","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"56","9.9","335","8","-9","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"57","9.9","323","5","3","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"58","9.9","220","5","2","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"59","9.9","202","5","1","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"60","9.9","92","5","0","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"61","9.9","21","5","-1","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"62","9.9","62","5","-2","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
"63","9.9","195","5","-3","""pellet""","""""","9.9","{breed puntini}","false","1","1","""up""","0",,"false",,
